"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,1.365669250E2,3.349120712E1,-9.400299072E0,1.409274693E2
1.000000000E-2,1.373059235E2,3.290495682E1,-1.046202087E1,1.415807426E2
2.000000000E-2,1.383704987E2,3.249288559E1,-8.973541260E0,1.424173689E2
3.000000000E-2,1.376051178E2,3.290930557E1,-1.076760864E1,1.418947928E2
4.000000000E-2,1.371611023E2,3.334895706E1,-1.031144714E1,1.415332006E2
5.000000000E-2,1.368690033E2,3.364538956E1,-9.556304932E0,1.412673326E2
6.000000000E-2,1.371422577E2,3.303818893E1,-1.211408997E1,1.415848578E2
7.000000000E-2,1.361113281E2,3.333150864E1,-9.542510986E0,1.404576186E2
8.000000000E-2,1.364163055E2,3.363553238E1,-9.548919678E0,1.408259185E2
9.000000000E-2,1.376200409E2,3.321675491E1,-9.416015625E0,1.418847765E2
1.000000000E-1,1.374500122E2,3.275507736E1,-1.106509399E1,1.417315676E2
1.100000000E-1,1.373150635E2,3.291273117E1,-9.409591675E0,1.415175429E2
1.200000000E-1,1.373037567E2,3.246100998E1,-1.015907288E1,1.414540404E2
1.300000000E-1,1.359483948E2,3.317061996E1,-1.074205017E1,1.403483085E2
1.400000000E-1,1.376146545E2,3.380166245E1,-1.077210999E1,1.421139820E2
1.500000000E-1,1.371586609E2,3.275738907E1,-9.857421875E0,1.413602262E2
1.600000000E-1,1.374517670E2,3.231445694E1,-1.031112671E1,1.415751804E2
1.700000000E-1,1.370235291E2,3.350438309E1,-8.956649780E0,1.413443058E2
1.800000000E-1,1.373246002E2,3.380508804E1,-9.414093018E0,1.417372744E2
1.900000000E-1,1.362528076E2,3.317941666E1,-1.044628906E1,1.406229932E2
2.000000000E-1,1.364177246E2,3.437360764E1,-1.030439758E1,1.410585733E2
2.100000000E-1,1.365492554E2,3.244458389E1,-1.014677429E1,1.407171176E2
2.200000000E-1,1.379329681E2,3.426439285E1,-9.426193237E0,1.424373737E2
2.300000000E-1,1.368561096E2,3.304494095E1,-1.030503845E1,1.411657065E2
2.400000000E-1,1.371793213E2,3.469081497E1,-9.867172241E0,1.418413900E2
2.500000000E-1,1.385257263E2,3.338406754E1,-9.581863403E0,1.428134620E2
2.600000000E-1,1.379315491E2,3.352631760E1,-8.670715332E0,1.422121918E2
2.700000000E-1,1.371690369E2,3.409257889E1,-1.031520081E1,1.417182133E2
2.800000000E-1,1.362554016E2,3.318163681E1,-1.014559937E1,1.406040137E2
2.900000000E-1,1.373364563E2,3.455203629E1,-8.966812134E0,1.418997856E2
3.000000000E-1,1.376142578E2,3.291707993E1,-9.715209961E0,1.418294871E2
3.100000000E-1,1.361049652E2,3.273661423E1,-9.539505005E0,1.403112598E2
3.200000000E-1,1.362656860E2,3.377987289E1,-9.697570801E0,1.407247664E2
3.300000000E-1,1.377765656E2,3.410904312E1,-9.874008179E0,1.422789685E2
3.400000000E-1,1.368607178E2,3.408045578E1,-1.106201172E1,1.414733248E2
3.500000000E-1,1.370235291E2,3.350438309E1,-8.956649780E0,1.413443058E2
3.600000000E-1,1.379264374E2,3.425883865E1,-1.017791748E1,1.424814379E2
3.700000000E-1,1.370386963E2,3.528576279E1,-9.416671753E0,1.418215888E2
3.800000000E-1,1.380704193E2,3.337199020E1,-9.875183105E0,1.423890784E2
3.900000000E-1,1.385251465E2,3.308884048E1,-9.279678345E0,1.427242096E2
4.000000000E-1,1.377717896E2,3.366287613E1,-9.871765137E0,1.421678831E2
4.100000000E-1,1.376103363E2,3.291374588E1,-1.016624451E1,1.418565185E2
4.200000000E-1,1.379315491E2,3.352631760E1,-8.670715332E0,1.422121918E2
4.300000000E-1,1.373180695E2,3.379953384E1,-1.016581726E1,1.417815380E2
4.400000000E-1,1.371910706E2,3.470080185E1,-8.514053345E0,1.417675019E2
4.500000000E-1,1.374597168E2,3.305807877E1,-1.031486511E1,1.417547416E2
4.600000000E-1,1.362605133E2,3.244911575E1,-8.638397217E0,1.403370746E2
4.700000000E-1,1.383659668E2,3.352063370E1,-1.078291321E1,1.427762055E2
4.800000000E-1,1.374695892E2,3.277173233E1,-8.809921265E0,1.415962186E2
4.900000000E-1,1.371533203E2,3.201597977E1,-9.552978516E0,1.411641443E2
5.000000000E-1,1.376029510E2,3.246535873E1,-1.046469116E1,1.417677023E2
5.100000000E-1,1.370275574E2,3.424467850E1,-9.411422729E0,1.415550224E2
5.200000000E-1,1.383659668E2,3.352063370E1,-1.078291321E1,1.427762055E2
5.300000000E-1,1.383848114E2,3.383140945E1,-8.980285645E0,1.427430062E2
5.400000000E-1,1.373033142E2,3.290273666E1,-1.076269531E1,1.416002323E2
5.500000000E-1,1.373033142E2,3.290273666E1,-1.076269531E1,1.416002323E2
5.600000000E-1,1.380587158E2,3.203568649E1,-9.567733765E0,1.420494131E2
5.700000000E-1,1.368632202E2,3.334571457E1,-9.855499268E0,1.412112198E2
5.800000000E-1,1.379321136E2,3.382155228E1,-8.972900391E0,1.423013644E2
5.900000000E-1,1.377509460E2,3.231880569E1,-1.061672974E1,1.418891937E2
6.000000000E-1,1.374656677E2,3.276839828E1,-9.260955811E0,1.416204188E2
6.100000000E-1,1.374656677E2,3.276839828E1,-9.260955811E0,1.416204188E2
6.200000000E-1,1.374656677E2,3.276839828E1,-9.260955811E0,1.416204188E2
6.300000000E-1,1.374656677E2,3.276839828E1,-9.260955811E0,1.416204188E2
6.400000000E-1,1.383804932E2,3.294349289E1,-8.374404907E0,1.424940885E2
6.500000000E-1,1.383888550E2,3.457170486E1,-9.435073853E0,1.429534840E2
6.600000000E-1,1.383639832E2,3.248733902E1,-9.725265503E0,1.424591163E2
6.700000000E-1,1.380633240E2,3.307121658E1,-1.032470703E1,1.423439018E2
6.800000000E-1,1.376146545E2,3.380166245E1,-1.077210999E1,1.421139820E2
6.900000000E-1,1.374799805E2,3.410691452E1,-9.267700195E0,1.419504030E2
7.000000000E-1,1.362585907E2,3.347908401E1,-1.014710999E1,1.406777042E2
7.100000000E-1,1.376168518E2,3.291930008E1,-9.414520264E0,1.418122400E2
7.200000000E-1,1.376376953E2,3.426337051E1,-8.669540405E0,1.421030424E2
7.300000000E-1,1.370072937E2,3.319583511E1,-1.045860291E1,1.413589204E2
7.400000000E-1,1.365512543E2,3.347788620E1,-1.120443726E1,1.410409633E2
7.500000000E-1,1.365674896E2,3.378644180E1,-9.702484131E0,1.410189387E2
7.600000000E-1,1.372920227E2,3.245102310E1,-1.151217651E1,1.415439812E2
7.700000000E-1,1.373117065E2,3.320463181E1,-1.016282654E1,1.416345133E2
7.800000000E-1,1.373285217E2,3.380841446E1,-8.963073730E0,1.417126263E2
7.900000000E-1,1.379264374E2,3.425883865E1,-1.017791748E1,1.424814379E2
8.000000000E-1,1.355221863E2,3.406754684E1,-8.784698486E0,1.400143980E2
8.100000000E-1,1.373011475E2,3.245878983E1,-1.045976257E1,1.414729118E2
8.200000000E-1,1.373228455E2,3.424570084E1,-1.016807556E1,1.418933461E2
8.300000000E-1,1.391305847E2,3.472463608E1,-1.110191345E1,1.438275788E2
8.400000000E-1,1.378956146E2,3.246416092E1,-1.152200317E1,1.421333136E2
8.500000000E-1,1.389632111E2,3.293886948E1,-1.078974915E1,1.432206753E2
8.600000000E-1,1.373148956E2,3.350207901E1,-1.016432190E1,1.417077390E2
8.700000000E-1,1.373182373E2,3.321018600E1,-9.411102295E0,1.415901960E2
8.800000000E-1,1.362801514E2,3.452904129E1,-8.949600220E0,1.408709682E2
8.900000000E-1,1.370249634E2,3.424245834E1,-9.712127686E0,1.415722853E2
9.000000000E-1,1.388243408E2,3.309318924E1,-9.585281372E0,1.430357801E2
9.100000000E-1,1.356529541E2,3.375895309E1,-1.074012756E1,1.402025007E2
9.200000000E-1,1.364028015E2,3.406615829E1,-1.165600586E1,1.410747670E2
9.300000000E-1,1.370437927E2,3.455322647E1,-7.909484863E0,1.415538291E2
9.400000000E-1,1.374660797E2,3.365298080E1,-1.031787109E1,1.419010382E2
9.500000000E-1,1.370119019E2,3.423135757E1,-1.121557617E1,1.416680495E2
9.600000000E-1,1.373221588E2,3.321351242E1,-8.960067749E0,1.415655167E2
9.700000000E-1,1.364184570E2,3.407947922E1,-9.851867676E0,1.409555448E2
9.800000000E-1,1.376291809E2,3.322452164E1,-8.363601685E0,1.418295107E2
9.900000000E-1,1.379132690E2,3.351077652E1,-1.077552795E1,1.423346547E2
1.000000000E0,1.370346680E2,3.454545975E1,-8.961898804E0,1.416058072E2
1.010000000E0,1.370045319E2,3.378297043E1,-1.151399231E1,1.415771975E2
1.020000000E0,1.368529358E2,3.274749374E1,-1.030352783E1,1.410931858E2
1.030000000E0,1.370110474E2,3.378851700E1,-1.076226807E1,1.415256775E2
1.040000000E0,1.385223694E2,3.367597580E1,-1.033509827E1,1.429312157E2
1.050000000E0,1.377821808E2,3.499807358E1,-1.032954407E1,1.425324313E2
1.060000000E0,1.371702271E2,3.335672379E1,-9.259033203E0,1.414710992E2
1.070000000E0,1.370366974E2,3.425244522E1,-8.359008789E0,1.414996801E2
1.080000000E0,1.362639313E2,3.422048569E1,-1.045155334E1,1.408834113E2
1.090000000E0,1.378944397E2,3.320000839E1,-1.257817078E1,1.423914584E2
1.100000000E0,1.365760498E2,3.349897385E1,-8.347885132E0,1.408718773E2
1.110000000E0,1.376264038E2,3.381165695E1,-9.419021606E0,1.420315920E2
1.120000000E0,1.371638794E2,3.276182938E1,-9.256027222E0,1.413256570E2
1.130000000E0,1.385362854E2,3.412990952E1,-9.284927368E0,1.429802888E2
1.140000000E0,1.376166992E2,3.350864792E1,-1.016925049E1,1.420021093E2
1.150000000E0,1.385158539E2,3.367042160E1,-1.108682251E1,1.429799171E2
1.160000000E0,1.365611267E2,3.319153976E1,-9.699493408E0,1.408712171E2
1.170000000E0,1.371584778E2,3.334673691E1,-1.061215210E1,1.415523601E2
