"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,1.379438629E2,3.383153915E1,-7.619796753E0,1.422362249E2
1.000000000E-2,1.364379883E2,3.542245102E1,-9.257232666E0,1.412648967E2
2.000000000E-2,1.377882996E2,3.411903000E1,-8.520904541E0,1.422052373E2
3.000000000E-2,1.368834839E2,3.439456558E1,-8.808334351E0,1.414130866E2
4.000000000E-2,1.379480133E2,3.530880356E1,-8.980407715E0,1.426780071E2
5.000000000E-2,1.378091431E2,3.546311569E1,-7.775924683E0,1.425112539E2
6.000000000E-2,1.373396454E2,3.484948349E1,-8.968322754E0,1.419756863E2
7.000000000E-2,1.374604492E2,3.276395798E1,-9.862335205E0,1.416549247E2
8.000000000E-2,1.361349335E2,3.408845139E1,-7.742111206E0,1.405513533E2
9.000000000E-2,1.374773712E2,3.410469437E1,-9.568389893E0,1.419672915E2
1.000000000E-1,1.374896851E2,3.440991592E1,-8.517486572E0,1.419859267E2
1.100000000E-1,1.385419464E2,3.369262314E1,-8.079910278E0,1.428087838E2
1.200000000E-1,1.365879211E2,3.424592209E1,-7.900604248E0,1.410370977E2
1.300000000E-1,1.371676178E2,3.335450363E1,-9.559722900E0,1.414880440E2
1.400000000E-1,1.362795868E2,3.423380661E1,-8.647399902E0,1.407794616E2
1.500000000E-1,1.368594666E2,3.275304031E1,-9.551803589E0,1.410479074E2
1.600000000E-1,1.377738342E2,3.336986160E1,-9.268875122E0,1.420601602E2
1.700000000E-1,1.379666901E2,3.620891953E1,-7.932495117E0,1.428594341E2
1.800000000E-1,1.371538849E2,3.231121445E1,-9.855163574E0,1.412527061E2
1.900000000E-1,1.374960480E2,3.500481796E1,-8.520477295E0,1.421376059E2
2.000000000E-1,1.361284180E2,3.408289719E1,-8.493835449E0,1.405871093E2
2.100000000E-1,1.365963135E2,3.454781723E1,-7.300704956E0,1.410865154E2
2.200000000E-1,1.389956360E2,3.488228989E1,-9.446411133E0,1.436168362E2
2.300000000E-1,1.364399109E2,3.439247513E1,-7.748535156E0,1.409210113E2
2.400000000E-1,1.362656860E2,3.377987289E1,-9.697570801E0,1.407247664E2
2.500000000E-1,1.368723450E2,3.335348892E1,-8.803085327E0,1.411523586E2
2.600000000E-1,1.362656860E2,3.377987289E1,-9.697570801E0,1.407247664E2
2.700000000E-1,1.374838867E2,3.411024857E1,-8.816665649E0,1.419262546E2
2.800000000E-1,1.364125519E2,3.304285049E1,-9.245239258E0,1.406616107E2
2.900000000E-1,1.371813660E2,3.439780045E1,-9.264282227E0,1.417313048E2
3.000000000E-1,1.379368896E2,3.426771927E1,-8.975158691E0,1.424128350E2
3.100000000E-1,1.379472046E2,3.353963852E1,-6.866577148E0,1.421319404E2
3.200000000E-1,1.376403046E2,3.426559067E1,-8.368850708E0,1.420880776E2
3.300000000E-1,1.380730286E2,3.337421036E1,-9.574493408E0,1.423715915E2
3.400000000E-1,1.368781433E2,3.365315628E1,-8.503890991E0,1.412107546E2
3.500000000E-1,1.376423035E2,3.529890823E1,-9.426513672E0,1.424088332E2
3.600000000E-1,1.359777832E2,3.422723007E1,-8.642486572E0,1.404854205E2
3.700000000E-1,1.376376953E2,3.426337051E1,-8.669540405E0,1.421030424E2
3.800000000E-1,1.368846588E2,3.365871048E1,-7.752166748E0,1.411751207E2
3.900000000E-1,1.374725952E2,3.365852737E1,-9.566146851E0,1.418559906E2
4.000000000E-1,1.368749695E2,3.335570145E1,-8.502395630E0,1.411369931E2
4.100000000E-1,1.369003906E2,3.573530197E1,-8.514389038E0,1.417435134E2
4.200000000E-1,1.377856903E2,3.411681747E1,-8.821594238E0,1.422205126E2
4.300000000E-1,1.368749695E2,3.335570145E1,-8.502395630E0,1.411369931E2
4.400000000E-1,1.376356964E2,3.323006821E1,-7.611877441E0,1.417947920E2
4.500000000E-1,1.374895172E2,3.499927139E1,-9.272201538E0,1.421769674E2
4.600000000E-1,1.377952271E2,3.500917435E1,-8.826095581E0,1.424467158E2
4.700000000E-1,1.377952271E2,3.500917435E1,-8.826095581E0,1.424467158E2
4.800000000E-1,1.377952271E2,3.500917435E1,-8.826095581E0,1.424467158E2
4.900000000E-1,1.377952271E2,3.500917435E1,-8.826095581E0,1.424467158E2
5.000000000E-1,1.377952271E2,3.500917435E1,-8.826095581E0,1.424467158E2
5.100000000E-1,1.368795624E2,3.439123154E1,-9.259368896E0,1.414372911E2
