"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,5.689055786E2,1.331169281E2,-2.260179138E1,5.847089147E2
1.000000000E-2,5.686239014E2,1.347485352E2,-2.230442810E1,5.847972268E2
2.000000000E-2,5.689278564E2,1.351990814E2,-2.261228943E1,5.852085210E2
3.000000000E-2,5.693837280E2,1.355063934E2,-2.262117004E1,5.857230828E2
4.000000000E-2,5.692299805E2,1.353532410E2,-2.276831055E1,5.855439065E2
5.000000000E-2,5.693771973E2,1.355008392E2,-2.337289429E1,5.857449636E2
6.000000000E-2,5.693706665E2,1.354953003E2,-2.412461853E1,5.857678119E2
7.000000000E-2,5.699990845E2,1.355295258E2,-2.127790833E1,5.862763495E2
8.000000000E-2,5.692325439E2,1.353554688E2,-2.246762085E1,5.855352987E2
9.000000000E-2,5.699847412E2,1.355173035E2,-2.293170166E1,5.863219318E2
1.000000000E-1,5.695338135E2,1.350668030E2,-2.217034912E1,5.857502286E2
1.100000000E-1,5.696745605E2,1.338825226E2,-2.186611938E1,5.856037585E2
1.200000000E-1,5.674282227E2,1.353215942E2,-2.168638611E1,5.837439688E2
1.300000000E-1,5.683260498E2,1.347453156E2,-2.184848022E1,5.844896535E2
1.400000000E-1,5.696823730E2,1.352154999E2,-2.262458801E1,5.859463367E2
1.500000000E-1,5.680230713E2,1.341482849E2,-2.123918152E1,5.840351656E2
1.600000000E-1,5.683327637E2,1.362247925E2,-2.290840149E1,5.848795767E2
1.700000000E-1,5.687661133E2,1.343023224E2,-2.275567627E1,5.848502597E2
1.800000000E-1,5.689363403E2,1.362379303E2,-2.291824341E1,5.854695371E2
1.900000000E-1,5.681735840E2,1.353302460E2,-2.275108337E1,5.845109997E2
2.000000000E-1,5.681593018E2,1.339917145E2,-2.274433899E1,5.841883914E2
2.100000000E-1,5.693779297E2,1.352067108E2,-2.292036438E1,5.856598198E2
2.200000000E-1,5.692292480E2,1.356473694E2,-2.322085571E1,5.856290240E2
2.300000000E-1,5.687974854E2,1.363922424E2,-2.171377563E1,5.853246204E2
2.400000000E-1,5.693784180E2,1.347649689E2,-2.231672668E1,5.855351535E2
2.500000000E-1,5.689263916E2,1.344610138E2,-2.185682678E1,5.850083112E2
