"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,1.365702667E2,3.319930649E1,-8.647079468E0,1.408133647E2
1.000000000E-2,1.353741913E2,3.421409225E1,-8.632644653E0,1.398974565E2
2.000000000E-2,1.359664917E2,3.377551651E1,-9.391952515E0,1.404132513E2
3.000000000E-2,1.365669250E2,3.349120712E1,-9.400299072E0,1.409274693E2
4.000000000E-2,1.368820496E2,3.365649033E1,-8.052856445E0,1.411888924E2
5.000000000E-2,1.368860931E2,3.439677811E1,-8.507644653E0,1.413977399E2
6.000000000E-2,1.365644684E2,3.289963150E1,-8.946273804E0,1.407560855E2
7.000000000E-2,1.350530396E2,3.227521133E1,-8.467620850E0,1.391140301E2
8.000000000E-2,1.361362000E2,3.541588211E1,-9.252319336E0,1.409714689E2
9.000000000E-2,1.359569550E2,3.288315964E1,-9.387451172E0,1.401917260E2
1.000000000E-1,1.364261780E2,3.334917831E1,-8.043975830E0,1.406732927E2
1.100000000E-1,1.374805603E2,3.440214920E1,-9.569900513E0,1.420422308E2
1.200000000E-1,1.371938477E2,3.411366653E1,-7.458648682E0,1.415680950E2
1.300000000E-1,1.371890717E2,3.366749954E1,-7.456405640E0,1.414564947E2
1.400000000E-1,1.362656860E2,3.377987289E1,-9.697570801E0,1.407247664E2
1.500000000E-1,1.364282074E2,3.305617142E1,-7.441101074E0,1.405728858E2
1.600000000E-1,1.359783630E2,3.452246475E1,-8.944671631E0,1.405771067E2
1.700000000E-1,1.359743652E2,3.245586014E1,-6.829345703E0,1.399608903E2
1.800000000E-1,1.368894348E2,3.410487747E1,-7.754409790E0,1.412869099E2
1.900000000E-1,1.365644684E2,3.289963150E1,-8.946273804E0,1.407560855E2
2.000000000E-1,1.358127136E2,3.362239456E1,-9.539093018E0,1.402374875E2
2.100000000E-1,1.364085083E2,3.230256271E1,-8.790451050E0,1.404564300E2
2.200000000E-1,1.383896179E2,3.295125961E1,-7.321975708E0,1.424467732E2
2.300000000E-1,1.377874451E2,3.367619705E1,-8.067611694E0,1.420723500E2
2.400000000E-1,1.362748108E2,3.378763962E1,-8.645156860E0,1.406668667E2
2.500000000E-1,1.370287476E2,3.350882339E1,-8.355255127E0,1.413135846E2
2.600000000E-1,1.374831543E2,3.440436935E1,-9.269210815E0,1.420253379E2
2.700000000E-1,1.359731903E2,3.319170761E1,-7.885513306E0,1.401876573E2
2.800000000E-1,1.373253326E2,3.351095963E1,-8.961563110E0,1.416387695E2
2.900000000E-1,1.373188171E2,3.350541306E1,-9.713287354E0,1.416806910E2
3.000000000E-1,1.355285492E2,3.466245651E1,-8.787689209E0,1.401666759E2
3.100000000E-1,1.371734161E2,3.365417862E1,-9.260528564E0,1.415447181E2
3.200000000E-1,1.364302063E2,3.408946609E1,-8.498764038E0,1.408812332E2
3.300000000E-1,1.377674713E2,3.277496719E1,-9.265869141E0,1.419152245E2
3.400000000E-1,1.353799896E2,3.451376724E1,-8.333450317E0,1.399585228E2
3.500000000E-1,1.359756317E2,3.378328323E1,-8.339538574E0,1.403575098E2
3.600000000E-1,1.362839508E2,3.379540634E1,-7.592727661E0,1.406168349E2
3.700000000E-1,1.365643005E2,3.348898697E1,-9.700988770E0,1.409447750E2
3.800000000E-1,1.370267029E2,3.380183792E1,-8.958145142E0,1.414182800E2
3.900000000E-1,1.365702667E2,3.319930649E1,-8.647079468E0,1.408133647E2
4.000000000E-1,1.373430328E2,3.323127365E1,-6.554534912E0,1.414580791E2
4.100000000E-1,1.373344727E2,3.351872635E1,-7.909149170E0,1.415867827E2
4.200000000E-1,1.350453186E2,3.300551987E1,-1.027551270E1,1.393993851E2
4.300000000E-1,1.368757019E2,3.306158829E1,-8.049850464E0,1.410419317E2
4.400000000E-1,1.364021606E2,3.170766068E1,-8.787445068E0,1.403144482E2
4.500000000E-1,1.358075256E2,3.229163742E1,-8.479919434E0,1.398511455E2
4.600000000E-1,1.358075256E2,3.229163742E1,-8.479919434E0,1.398511455E2
4.700000000E-1,1.358075256E2,3.229163742E1,-8.479919434E0,1.398511455E2
4.800000000E-1,1.358075256E2,3.229163742E1,-8.479919434E0,1.398511455E2
4.900000000E-1,1.359521790E2,3.243699265E1,-9.385208130E0,1.400829597E2
5.000000000E-1,1.361139374E2,3.333372879E1,-9.241821289E0,1.404405664E2
5.100000000E-1,1.371910706E2,3.470080185E1,-8.514053345E0,1.417675019E2
5.200000000E-1,1.373307190E2,3.292604446E1,-7.605453491E0,1.414273443E2
5.300000000E-1,1.370366974E2,3.425244522E1,-8.359008789E0,1.414996801E2
5.400000000E-1,1.365792389E2,3.379642868E1,-8.349380493E0,1.409460863E2
5.500000000E-1,1.365585632E2,3.186299515E1,-8.339630127E0,1.404743431E2
5.600000000E-1,1.353741913E2,3.421409225E1,-8.632644653E0,1.398974565E2
5.700000000E-1,1.353487549E2,3.183449173E1,-8.620635986E0,1.393091371E2
5.800000000E-1,1.371866302E2,3.307592392E1,-7.002365112E0,1.412912643E2
5.900000000E-1,1.359634857E2,3.288870621E1,-8.635726929E0,1.401510336E2
6.000000000E-1,1.374817352E2,3.366629410E1,-8.513732910E0,1.417996140E2
6.100000000E-1,1.356738281E2,3.377671432E1,-8.334625244E0,1.400632716E2
6.200000000E-1,1.362658539E2,3.319051743E1,-8.942840576E0,1.405345786E2
