"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,1.394089355E2,3.338491440E1,-1.215249634E1,1.438648219E2
1.000000000E-2,1.406021881E2,3.428355789E1,-1.488288879E1,1.454848378E2
2.000000000E-2,1.401784821E2,3.444573593E1,-1.171900940E1,1.448235158E2
3.000000000E-2,1.389656525E2,3.353044510E1,-1.124380493E1,1.433951410E2
4.000000000E-2,1.388099365E2,3.440729141E1,-1.289962769E1,1.435912970E2
5.000000000E-2,1.399842834E2,3.293189621E1,-1.486628723E1,1.445721823E2
6.000000000E-2,1.392420959E2,3.322069168E1,-1.380307007E1,1.438141175E2
7.000000000E-2,1.401602478E2,3.310388565E1,-1.216329956E1,1.445292640E2
8.000000000E-2,1.401548767E2,3.368879318E1,-1.351940918E1,1.447794829E2
9.000000000E-2,1.406138153E2,3.355658340E1,-1.262396240E1,1.451125555E2
1.000000000E-1,1.389343262E2,3.350380325E1,-1.485206604E1,1.436865884E2
1.100000000E-1,1.390771637E2,3.202649307E1,-1.394496155E1,1.433967073E2
1.200000000E-1,1.401640015E2,3.369656754E1,-1.246699524E1,1.446956528E2
1.300000000E-1,1.391216125E2,3.412750626E1,-1.139959717E1,1.436992017E2
1.400000000E-1,1.383367004E2,3.320098495E1,-1.378831482E1,1.429316820E2
1.500000000E-1,1.396892853E2,3.307849503E1,-1.426075745E1,1.442589770E2
1.600000000E-1,1.406222076E2,3.385847855E1,-1.202409363E1,1.451398659E2
1.700000000E-1,1.385001831E2,3.365710068E1,-1.289096069E1,1.431128157E2
1.800000000E-1,1.395470734E2,3.352470779E1,-1.380949402E1,1.441804211E2
1.900000000E-1,1.397186890E2,3.413510513E1,-1.216116333E1,1.443413016E2
2.000000000E-1,1.387911072E2,3.409651566E1,-1.470227051E1,1.436721983E2
2.100000000E-1,1.370033417E2,3.451881790E1,-1.257015991E1,1.418431293E2
2.200000000E-1,1.389585114E2,3.455598068E1,-1.335386658E1,1.438120629E2
2.300000000E-1,1.383432159E2,3.320653915E1,-1.303659058E1,1.428687241E2
2.400000000E-1,1.390946655E2,3.366247177E1,-1.395321655E1,1.437886652E2
2.500000000E-1,1.389676514E2,3.456374741E1,-1.230145264E1,1.437288645E2
2.600000000E-1,1.394095154E2,3.368014908E1,-1.245468140E1,1.439600101E2
2.700000000E-1,1.379022217E2,3.453298569E1,-1.333665466E1,1.427845097E2
2.800000000E-1,1.388059082E2,3.366700363E1,-1.244485474E1,1.433716210E2
2.900000000E-1,1.386541443E2,3.322087479E1,-1.198910522E1,1.430815743E2
3.000000000E-1,1.403081055E2,3.354668808E1,-1.307006836E1,1.448536207E2
3.100000000E-1,1.400253754E2,3.532482529E1,-1.307414246E1,1.450030421E2
3.200000000E-1,1.395567780E2,3.382771683E1,-1.305926514E1,1.441906831E2
3.300000000E-1,1.391013489E2,3.307867050E1,-1.244676208E1,1.435210981E2
3.400000000E-1,1.393932800E2,3.337159348E1,-1.395663452E1,1.440101990E2
3.500000000E-1,1.409187927E2,3.386060715E1,-1.263037109E1,1.454791158E2
3.600000000E-1,1.385009308E2,3.336297989E1,-1.243843079E1,1.430045832E2
3.700000000E-1,1.372874908E2,3.347877121E1,-1.332156372E1,1.419371245E2
3.800000000E-1,1.392549744E2,3.382114792E1,-1.305435181E1,1.438966088E2
3.900000000E-1,1.401451721E2,3.338579178E1,-1.426963806E1,1.447718997E2
4.000000000E-1,1.389493866E2,3.454820633E1,-1.440629578E1,1.439029255E2
4.100000000E-1,1.386344604E2,3.246726608E1,-1.333845520E1,1.430089206E2
4.200000000E-1,1.387967682E2,3.365922928E1,-1.349726868E1,1.434561356E2
4.300000000E-1,1.389468231E2,3.321967697E1,-1.304643250E1,1.434572271E2
4.400000000E-1,1.394051361E2,3.411854172E1,-1.350935364E1,1.441539784E2
4.500000000E-1,1.389371033E2,3.291666794E1,-1.379666138E1,1.434481563E2
4.600000000E-1,1.386567078E2,3.454941177E1,-1.334895325E1,1.435184274E2
4.700000000E-1,1.395504150E2,3.323281479E1,-1.305627441E1,1.440458421E2
4.800000000E-1,1.395478058E2,3.323059464E1,-1.335696411E1,1.440703683E2
4.900000000E-1,1.394051361E2,3.411854172E1,-1.350935364E1,1.441539784E2
5.000000000E-1,1.394051361E2,3.411854172E1,-1.350935364E1,1.441539784E2
5.100000000E-1,1.394051361E2,3.411854172E1,-1.350935364E1,1.441539784E2
5.200000000E-1,1.394051361E2,3.411854172E1,-1.350935364E1,1.441539784E2
5.300000000E-1,1.394128571E2,3.338824081E1,-1.170146179E1,1.438319976E2
5.400000000E-1,1.389473877E2,3.351490402E1,-1.334861755E1,1.435542090E2
