"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,1.359960632E2,3.424277115E1,-6.537643433E0,1.403931529E2
1.000000000E-2,1.355430756E2,3.408530045E1,-6.379180908E0,1.399086380E2
2.000000000E-2,1.355430756E2,3.408530045E1,-6.379180908E0,1.399086380E2
3.000000000E-2,1.349351501E2,3.318425369E1,-5.763458252E0,1.390751843E2
4.000000000E-2,1.355410461E2,3.437831497E1,-6.982055664E0,1.400071171E2
5.000000000E-2,1.372113342E2,3.574964523E1,-7.466903687E0,1.419885278E2
6.000000000E-2,1.356986389E2,3.379780197E1,-5.478057861E0,1.399514957E2
7.000000000E-2,1.358408508E2,3.335158157E1,-5.929321289E0,1.400007914E2
8.000000000E-2,1.370717773E2,3.487176895E1,-5.054412842E0,1.415282993E2
9.000000000E-2,1.355291748E2,3.363136673E1,-7.429351807E0,1.398371243E2
1.000000000E-1,1.368959656E2,3.411042404E1,-7.002685547E0,1.412553150E2
1.100000000E-1,1.368898315E2,3.498946762E1,-8.811325073E0,1.415652792E2
1.200000000E-1,1.369055023E2,3.500278091E1,-7.007186890E0,1.414829032E2
1.300000000E-1,1.375039215E2,3.368516922E1,-5.957870483E0,1.416951491E2
1.400000000E-1,1.373664856E2,3.457756424E1,-5.508865356E0,1.417586220E2
1.500000000E-1,1.369075317E2,3.470977402E1,-6.404312134E0,1.413840722E2
1.600000000E-1,1.369146271E2,3.501055527E1,-5.954788208E0,1.414454439E2
1.700000000E-1,1.366073761E2,3.352561569E1,-4.739593506E0,1.407409175E2
1.800000000E-1,1.371981659E2,3.500158310E1,-8.064529419E0,1.418220158E2
1.900000000E-1,1.361446381E2,3.439145279E1,-6.991882324E0,1.405952379E2
2.000000000E-1,1.364345703E2,3.365107346E1,-7.444107056E0,1.407202951E2
2.100000000E-1,1.368937988E2,3.366647720E1,-6.699768066E0,1.411319621E2
2.200000000E-1,1.364613647E2,3.470547104E1,-5.645217896E0,1.409185661E2
2.300000000E-1,1.361249847E2,3.231152725E1,-6.680709839E0,1.400666918E2
2.400000000E-1,1.358583374E2,3.498756027E1,-5.937561035E0,1.404167791E2
2.500000000E-1,1.362904816E2,3.380096054E1,-6.841003418E0,1.405859155E2
2.600000000E-1,1.370562744E2,3.426909256E1,-6.103836060E0,1.414073897E2
2.700000000E-1,1.377991943E2,3.368618393E1,-6.714523315E0,1.420157096E2
2.800000000E-1,1.361601257E2,3.499412918E1,-5.942489624E0,1.407106325E2
2.900000000E-1,1.370326691E2,3.351214981E1,-7.904220581E0,1.412922265E2
3.000000000E-1,1.362969971E2,3.380650711E1,-6.089279175E0,1.405589935E2
3.100000000E-1,1.363172760E2,3.485535049E1,-5.042114258E0,1.407931749E2
3.200000000E-1,1.361329346E2,3.305514908E1,-6.684463501E0,1.402479975E2
3.300000000E-1,1.374956360E2,3.412023544E1,-7.463577271E0,1.418624170E2
3.400000000E-1,1.370562744E2,3.426909256E1,-6.103836060E0,1.414073897E2
3.500000000E-1,1.372120667E2,3.545552444E1,-7.014358521E0,1.418923771E2
3.600000000E-1,1.368957977E2,3.469978714E1,-7.757415771E0,1.414380153E2
3.700000000E-1,1.375222626E2,3.576398087E1,-6.419403076E0,1.422414980E2
3.800000000E-1,1.350844269E2,3.436513138E1,-7.425720215E0,1.395847626E2
3.900000000E-1,1.376277466E2,3.248644638E1,-7.608123779E0,1.416144391E2
4.000000000E-1,1.361571198E2,3.410731888E1,-5.186264038E0,1.404598441E2
4.100000000E-1,1.379563293E2,3.354740524E1,-5.814147949E0,1.420956773E2
4.200000000E-1,1.364502258E2,3.366439438E1,-5.639968872E0,1.406547718E2
4.300000000E-1,1.354027405E2,3.482786179E1,-6.079772949E0,1.399422943E2
4.400000000E-1,1.364405212E2,3.336138535E1,-6.390182495E0,1.406052357E2
4.500000000E-1,1.378168488E2,3.473281479E1,-5.968048096E0,1.422514317E2
4.600000000E-1,1.378168488E2,3.473281479E1,-5.968048096E0,1.422514317E2
4.700000000E-1,1.378168488E2,3.473281479E1,-5.968048096E0,1.422514317E2
4.800000000E-1,1.378168488E2,3.473281479E1,-5.968048096E0,1.422514317E2
4.900000000E-1,1.378168488E2,3.473281479E1,-5.968048096E0,1.422514317E2
5.000000000E-1,1.363081360E2,3.484757614E1,-6.094528198E0,1.408240206E2
5.100000000E-1,1.364684601E2,3.500624466E1,-5.195678711E0,1.409825267E2
5.200000000E-1,1.358486328E2,3.468455887E1,-6.687789917E0,1.403659367E2
5.300000000E-1,1.369023132E2,3.470533371E1,-7.005691528E0,1.414064471E2
5.400000000E-1,1.369168396E2,3.412818527E1,-4.597167969E0,1.411810467E2
5.500000000E-1,1.370477600E2,3.323024368E1,-5.797897339E0,1.411380644E2
5.600000000E-1,1.372073059E2,3.500934982E1,-7.012115479E0,1.417768286E2
5.700000000E-1,1.374916077E2,3.337994003E1,-7.008773804E0,1.416590466E2
5.800000000E-1,1.365871887E2,3.454005051E1,-8.353134155E0,1.411341563E2
5.900000000E-1,1.354106903E2,3.557148361E1,-6.083526611E0,1.401370572E2
6.000000000E-1,1.355468292E2,3.467798996E1,-6.682876587E0,1.400720056E2
6.100000000E-1,1.376668549E2,3.384606552E1,-4.758316040E0,1.418462571E2
6.200000000E-1,1.375111389E2,3.472291183E1,-6.414154053E0,1.419723047E2
6.300000000E-1,1.369107208E2,3.500722122E1,-6.405822754E0,1.414605443E2
6.400000000E-1,1.377986298E2,3.339094925E1,-6.412322998E0,1.419314473E2
6.500000000E-1,1.365983124E2,3.558111954E1,-8.358383179E0,1.414035982E2
6.600000000E-1,1.355408630E2,3.496767044E1,-7.736770630E0,1.401924433E2
6.700000000E-1,1.370674133E2,3.531017685E1,-6.109085083E0,1.416742930E2
6.800000000E-1,1.360103760E2,3.558129501E1,-6.544403076E0,1.407397603E2
6.900000000E-1,1.363160858E2,3.559119797E1,-6.098281860E0,1.410177211E2
7.000000000E-1,1.349226685E2,3.346837997E1,-7.569091797E0,1.392176356E2
7.100000000E-1,1.368932343E2,3.337124252E1,-6.397567749E0,1.410472484E2
7.200000000E-1,1.360057678E2,3.454577255E1,-5.787414551E0,1.404438445E2
7.300000000E-1,1.368933868E2,3.278190231E1,-5.642837524E0,1.408768757E2
7.400000000E-1,1.359914551E2,3.320724869E1,-5.780670166E0,1.401064359E2
7.500000000E-1,1.361530457E2,3.469334793E1,-6.392013550E0,1.406489889E2
7.600000000E-1,1.370678558E2,3.486843491E1,-5.505447388E0,1.415405059E2
7.700000000E-1,1.360031586E2,3.454355240E1,-6.088119507E0,1.404534847E2
7.800000000E-1,1.375033569E2,3.338993454E1,-5.655685425E0,1.416123147E2
7.900000000E-1,1.375021667E2,3.412578201E1,-6.711853027E0,1.418325204E2
8.000000000E-1,1.350764771E2,3.362150955E1,-7.421966553E0,1.393956461E2
8.100000000E-1,1.371982117E2,3.367526627E1,-6.403991699E0,1.414156425E2
8.200000000E-1,1.363055725E2,3.351904678E1,-4.734680176E0,1.404462630E2
8.300000000E-1,1.361419067E2,3.365227127E1,-6.386764526E0,1.403847744E2
8.400000000E-1,1.365805817E2,3.247122574E1,-6.538482666E0,1.405396298E2
8.500000000E-1,1.377882996E2,3.411903000E1,-8.520904541E0,1.422052373E2
8.600000000E-1,1.369075317E2,3.470977402E1,-6.404312134E0,1.413840722E2
8.700000000E-1,1.366014099E2,3.381529617E1,-5.793518066E0,1.408438295E2
8.800000000E-1,1.358251801E2,3.333826065E1,-7.733444214E0,1.400704299E2
8.900000000E-1,1.372190399E2,3.501934433E1,-5.659011841E0,1.417301796E2
9.000000000E-1,1.373508148E2,3.456424332E1,-7.313018799E0,1.418217666E2
9.100000000E-1,1.369114532E2,3.471310806E1,-5.953292847E0,1.413689768E2
9.200000000E-1,1.380940704E2,3.280262375E1,-6.414245605E0,1.420814096E2
9.300000000E-1,1.365799713E2,3.350230026E1,-7.896850586E0,1.408504630E2
9.400000000E-1,1.364224243E2,3.275650406E1,-7.740280151E0,1.405132675E2
9.500000000E-1,1.373644409E2,3.487057114E1,-6.111755371E0,1.418530927E2
9.600000000E-1,1.364523926E2,3.410834122E1,-5.942901611E0,1.407762496E2
9.700000000E-1,1.363213043E2,3.559563828E1,-5.496902466E0,1.409991610E2
9.800000000E-1,1.347877197E2,3.362604141E1,-5.913589478E0,1.390446352E2
9.900000000E-1,1.350706787E2,3.332183456E1,-7.721145630E0,1.393343066E2
1.000000000E0,1.368868713E2,3.277634811E1,-6.394561768E0,1.409013661E2
1.010000000E0,1.373533020E2,3.382950211E1,-6.106506348E0,1.415897390E2
1.020000000E0,1.358440247E2,3.364903641E1,-5.930816650E0,1.400750915E2
1.030000000E0,1.377965851E2,3.368396378E1,-7.015197754E0,1.420271850E2
1.040000000E0,1.364619293E2,3.500069809E1,-5.947402954E0,1.410045341E2
1.050000000E0,1.359979858E2,3.321280289E1,-5.028945923E0,1.400850910E2
1.060000000E0,1.375112915E2,3.413355637E1,-5.659439087E0,1.417973350E2
1.070000000E0,1.368932343E2,3.337124252E1,-6.397567749E0,1.410472484E2
1.080000000E0,1.368911896E2,3.366425705E1,-7.000442505E0,1.411434950E2
1.090000000E0,1.373540039E2,3.486169052E1,-7.314514160E0,1.418977166E2
1.100000000E0,1.361329346E2,3.305514908E1,-6.684463501E0,1.402479975E2
1.110000000E0,1.362892914E2,3.453680801E1,-7.897171021E0,1.408187749E2
1.120000000E0,1.376454010E2,3.353306961E1,-6.861648560E0,1.418372497E2
1.130000000E0,1.375021667E2,3.412578201E1,-6.711853027E0,1.418325204E2
1.140000000E0,1.362918396E2,3.247575760E1,-5.030120850E0,1.401978691E2
1.150000000E0,1.370490112E2,3.455766678E1,-7.308090210E0,1.415276369E2
1.160000000E0,1.365996704E2,3.425591660E1,-6.547485352E0,1.409815851E2
1.170000000E0,1.361537781E2,3.439922714E1,-5.939483643E0,1.405575881E2
1.180000000E0,1.355291748E2,3.363136673E1,-7.429351807E0,1.398371243E2
1.190000000E0,1.364732361E2,3.545241928E1,-5.197937012E0,1.410986773E2
1.200000000E0,1.368991394E2,3.440787888E1,-7.004196167E0,1.413305886E2
1.210000000E0,1.358283691E2,3.363571548E1,-7.734939575E0,1.401446985E2
1.220000000E0,1.384136353E2,3.459279251E1,-6.578506470E0,1.428225209E2
1.230000000E0,1.366042633E2,3.529144669E1,-7.304458618E0,1.412783284E2
1.240000000E0,1.360052032E2,3.425053787E1,-5.485229492E0,1.403588344E2
1.250000000E0,1.378013611E2,3.413013077E1,-7.017456055E0,1.421384031E2
1.260000000E0,1.370384521E2,3.381182480E1,-7.605041504E0,1.413527981E2
1.270000000E0,1.353975677E2,3.349711227E1,-5.020614624E0,1.395699268E2
1.280000000E0,1.373547363E2,3.456757736E1,-6.861984253E0,1.418038357E2
1.290000000E0,1.373259430E2,3.247987747E1,-7.603210449E0,1.413193754E2
1.300000000E0,1.370475922E2,3.381959915E1,-6.552612305E0,1.413108083E2
1.310000000E0,1.361440735E2,3.409621811E1,-6.689712524E0,1.405080535E2
1.320000000E0,1.365988159E2,3.381307602E1,-6.094207764E0,1.408534699E2
1.330000000E0,1.372021179E2,3.367860031E1,-5.952957153E0,1.414005197E2
1.340000000E0,1.378018036E2,3.368840408E1,-6.413833618E0,1.420048693E2
1.350000000E0,1.356863098E2,3.349258041E1,-6.528976440E0,1.399112402E2
1.360000000E0,1.364373474E2,3.306393814E1,-6.388687134E0,1.405318081E2
1.370000000E0,1.357071533E2,3.483665085E1,-5.783996582E0,1.402265250E2
1.380000000E0,1.373559265E2,3.383172226E1,-5.805816650E0,1.415801663E2
1.390000000E0,1.379621277E2,3.384708023E1,-5.514953613E0,1.421604313E2
1.400000000E0,1.373692017E2,3.531675339E1,-6.113998413E0,1.419681359E2
1.410000000E0,1.353968353E2,3.379123306E1,-5.473144531E0,1.396571006E2
1.420000000E0,1.360154724E2,3.484877396E1,-5.037200928E0,1.404991786E2
1.430000000E0,1.368952179E2,3.440455246E1,-7.455230713E0,1.413490516E2
1.440000000E0,1.370398102E2,3.248662186E1,-5.794143677E0,1.409569519E2
1.450000000E0,1.357065735E2,3.454142380E1,-5.481811523E0,1.401407660E2
1.460000000E0,1.364393463E2,3.409724045E1,-7.446350098E0,1.408324010E2
1.470000000E0,1.365883636E2,3.380419540E1,-7.296966553E0,1.408983692E2
1.480000000E0,1.368880157E2,3.336680222E1,-6.998931885E0,1.410696898E2
1.490000000E0,1.349514618E2,3.555607986E1,-6.827865601E0,1.397238405E2
1.500000000E0,1.370294800E2,3.321470261E1,-7.902725220E0,1.412187945E2
1.510000000E0,1.370483246E2,3.352547073E1,-6.100082397E0,1.412211438E2
1.520000000E0,1.373493958E2,3.382617569E1,-6.557540894E0,1.416053248E2
1.530000000E0,1.362807770E2,3.349795151E1,-7.591232300E0,1.405424837E2
1.540000000E0,1.376454010E2,3.353306961E1,-6.861648560E0,1.418372497E2
1.550000000E0,1.361504211E2,3.469112778E1,-6.692718506E0,1.406598877E2
1.560000000E0,1.379700775E2,3.459070206E1,-5.518707275E0,1.423471640E2
1.570000000E0,1.359823303E2,3.319948196E1,-6.833084106E0,1.401431083E2
1.580000000E0,1.370406189E2,3.425577164E1,-7.907974243E0,1.414783559E2
1.590000000E0,1.362945099E2,3.454124832E1,-7.295791626E0,1.407924708E2
1.600000000E0,1.364647064E2,3.441356277E1,-4.891983032E0,1.408220185E2
1.610000000E0,1.357053986E2,3.527728653E1,-6.537979126E0,1.403680424E2
1.620000000E0,1.366002350E2,3.455115128E1,-6.849685669E0,1.410685098E2
1.630000000E0,1.370522003E2,3.485511398E1,-7.309585571E0,1.416037239E2
1.640000000E0,1.371982117E2,3.367526627E1,-6.403991699E0,1.414156425E2
1.650000000E0,1.359886780E2,3.379438400E1,-6.836090088E0,1.402915288E2
1.660000000E0,1.373619385E2,3.560531235E1,-7.318267822E0,1.420901033E2
1.670000000E0,1.376416626E2,3.294038773E1,-6.557952881E0,1.416802851E2
1.680000000E0,1.362833862E2,3.350017166E1,-7.290542603E0,1.405296228E2
1.690000000E0,1.376539612E2,3.324560928E1,-5.507034302E0,1.417187743E2
1.700000000E0,1.355148621E2,3.229284286E1,-7.422592163E0,1.395069906E2
1.710000000E0,1.356940918E2,3.482555008E1,-7.287445068E0,1.402811903E2
1.720000000E0,1.374884338E2,3.308249283E1,-7.007278442E0,1.415860965E2
1.730000000E0,1.375111389E2,3.472291183E1,-6.414154053E0,1.419723047E2
1.740000000E0,1.365883636E2,3.380419540E1,-7.296966553E0,1.408983692E2
1.750000000E0,1.369147949E2,3.442119980E1,-5.200057983E0,1.412710893E2
1.760000000E0,1.369011841E2,3.411486435E1,-6.401321411E0,1.412329108E2
1.770000000E0,1.350883484E2,3.436845779E1,-6.974670410E0,1.395661090E2
1.780000000E0,1.375208435E2,3.502591324E1,-5.663940430E0,1.420242135E2
1.790000000E0,1.373372498E2,3.293159866E1,-6.853729248E0,1.413965486E2
1.800000000E0,1.374916077E2,3.337994003E1,-7.008773804E0,1.416590466E2
1.810000000E0,1.363181305E2,3.529819870E1,-5.495391846E0,1.409212364E2
1.820000000E0,1.370588837E2,3.427131271E1,-5.803146362E0,1.413977969E2
1.830000000E0,1.370765381E2,3.531795120E1,-5.056671143E0,1.416435840E2
1.840000000E0,1.375118713E2,3.442879105E1,-5.961624146E0,1.418816316E2
1.850000000E0,1.378057251E2,3.369173813E1,-5.962799072E0,1.419898097E2
1.860000000E0,1.364255981E2,3.305395126E1,-7.741790771E0,1.405860692E2
1.870000000E0,1.370315247E2,3.292168808E1,-7.299835205E0,1.411196793E2
1.880000000E0,1.373463745E2,3.293936539E1,-5.801315308E0,1.413601204E2
1.890000000E0,1.373463745E2,3.293936539E1,-5.801315308E0,1.413601204E2
1.900000000E0,1.373463745E2,3.293936539E1,-5.801315308E0,1.413601204E2
1.910000000E0,1.373463745E2,3.293936539E1,-5.801315308E0,1.413601204E2
1.920000000E0,1.373463745E2,3.293936539E1,-5.801315308E0,1.413601204E2
1.930000000E0,1.374882660E2,3.367184830E1,-7.762008667E0,1.417641190E2
1.940000000E0,1.363081360E2,3.484757614E1,-6.094528198E0,1.408240206E2
1.950000000E0,1.368985748E2,3.411264420E1,-6.702011108E0,1.412437936E2
1.960000000E0,1.362926941E2,3.291859055E1,-5.483398438E0,1.403189215E2
1.970000000E0,1.362938232E2,3.350905228E1,-6.087783813E0,1.404846040E2
1.980000000E0,1.369029236E2,3.367425156E1,-5.647338867E0,1.410966270E2
1.990000000E0,1.359952087E2,3.379993057E1,-6.084365845E0,1.402645772E2
2.000000000E0,1.364345703E2,3.365107346E1,-7.444107056E0,1.407202951E2
2.010000000E0,1.370464020E2,3.455544662E1,-7.608779907E0,1.415404137E2
2.020000000E0,1.355462646E2,3.438275528E1,-6.380676270E0,1.399845590E2
2.030000000E0,1.373618774E2,3.354204178E1,-4.751892090E0,1.414776817E2
2.040000000E0,1.373722229E2,3.620355606E1,-6.870223999E0,1.422287772E2
2.050000000E0,1.379505463E2,3.324773788E1,-6.113342285E0,1.420321733E2
2.060000000E0,1.361275635E2,3.364006424E1,-8.040557861E0,1.404529032E2
2.070000000E0,1.361323242E2,3.408623123E1,-8.042800903E0,1.405651717E2
2.080000000E0,1.369029236E2,3.367425156E1,-5.647338867E0,1.410966270E2
2.090000000E0,1.374947815E2,3.367739487E1,-7.010284424E0,1.417325861E2
2.100000000E0,1.357188416E2,3.617296219E1,-6.091445923E0,1.405887366E2
2.110000000E0,1.376531830E2,3.486603928E1,-7.620132446E0,1.422044511E2
2.120000000E0,1.368816528E2,3.277190781E1,-6.995941162E0,1.409238376E2
2.130000000E0,1.368906250E2,3.336902237E1,-6.698257446E0,1.410581494E2
2.140000000E0,1.365762177E2,3.290961838E1,-7.593154907E0,1.406903060E2
2.150000000E0,1.378057251E2,3.369173813E1,-5.962799072E0,1.419898097E2
2.160000000E0,1.372269897E2,3.576296616E1,-5.662765503E0,1.419235829E2
2.170000000E0,1.369029236E2,3.367425156E1,-5.647338867E0,1.410966270E2
2.180000000E0,1.373579102E2,3.486502457E1,-6.863479614E0,1.418797828E2
2.190000000E0,1.346240540E2,3.375926590E1,-7.565673828E0,1.389984293E2
2.200000000E0,1.361673431E2,3.603187180E1,-6.398773193E0,1.409992391E2
2.210000000E0,1.362807770E2,3.349795151E1,-7.591232300E0,1.405424837E2
2.220000000E0,1.365859222E2,3.321262741E1,-6.842926025E0,1.407324355E2
2.230000000E0,1.370410614E2,3.381404495E1,-7.304336548E0,1.413399996E2
2.240000000E0,1.349443665E2,3.525530624E1,-7.277404785E0,1.396634500E2
2.250000000E0,1.372160339E2,3.413253403E1,-4.902786255E0,1.414825331E2
2.260000000E0,1.383991699E2,3.384361649E1,-7.326477051E0,1.426653352E2
2.270000000E0,1.364581757E2,3.440801620E1,-5.643707275E0,1.408424535E2
2.280000000E0,1.353850861E2,3.378124619E1,-6.826248169E0,1.397028696E2
